date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,1.3354156451600495e-06,1.0162186773085421e-06,0.0,1.8741528252841593e-06,4.0120389514518093e-07,0.11740225438439039,0.11740225438439039,0.04999999999999999,-4.626991042897931e-06
2023-02-02,0.0016124170167704248,2.276337306317471e-06,3.025817630542724e-06,0.0,2.060418008125433e-06,9.394261285358822e-07,0.1281697673594094,0.10752948292983691,-0.05029410666419128,0.0016041150176969033
2023-02-03,0.0006189644548347977,1.4497613464309617e-06,1.120721581148203e-06,0.0,1.1328460593612198e-06,1.1021843408365833e-06,0.07893347761664612,0.1353052683374017,-0.04986170092314428,0.0006141589415070207
2023-02-06,0.00043451552729591983,7.301482932922843e-07,4.5061772761575267e-07,0.0,7.731496839338459e-07,7.848029683091851e-07,0.05920265068413931,0.11728080765060622,-0.014566091025336843,0.00043177680862276877
2023-02-07,0.0002617828534161692,1.7608659216521937e-06,1.414569718033445e-06,0.0,1.0055261370909866e-06,1.7987010429121487e-07,0.15250219120276803,0.08070205321395096,0.050483875693026856,0.00025742202153510133
2023-02-08,-0.00017036425963546715,1.761776039793863e-06,1.5067535324521573e-06,0.0,1.3738617601326766e-06,3.9354726668859396e-07,0.11119775558239113,0.1161159408036838,0.05000000000000001,-0.00017540019823453443
2023-02-09,-0.0007940165651041996,1.5722298799876479e-06,1.44572374666719e-06,0.0,1.0655336128173937e-06,8.890868977324867e-07,0.0916244510757957,0.1908210873248944,0.04145448850583665,-0.0007989891392414043
2023-02-10,0.0005808536508317847,1.2252121019689033e-06,1.3241275269127782e-06,0.0,1.337197944681821e-06,9.396437372899083e-07,0.10322856977407587,0.2079529234575394,0.05009277559283481,0.0005760274695209314
2023-02-13,0.0010669869849345842,1.4735375890260563e-06,3.887491371992059e-06,0.0,2.542415673564096e-06,1.132192445145691e-06,0.2060875736854984,0.1401517078518183,-0.05005662293265779,0.0010579513478548564
2023-02-14,-6.1030967841244767e-05,1.411855564977072e-06,3.039125251981226e-06,0.0,2.2828288719699516e-06,1.0402380573596348e-06,0.22769708532721536,0.12475999363641865,-0.05,-6.880501558753265e-05
2023-02-15,-0.00028033064104897884,6.980278086099728e-07,7.226537253287075e-07,0.0,4.5586522251981914e-07,8.794624424465596e-07,0.049104963972449046,0.09774969033102202,-0.05,-0.0002830866502478839
2023-02-16,0.00013534192263291872,9.792848256911948e-07,8.643789623250533e-07,0.0,1.5264964960018708e-06,8.842657734220316e-07,0.060604037808464344,0.0985566499349013,-0.05,0.00013108749657547857
2023-02-17,4.96332928292248e-05,1.0271717606421326e-06,7.062725233890635e-07,0.0,7.280117387957608e-07,8.044029172789804e-07,0.051435612038648514,0.08509304998383097,-0.05004664011903773,4.636743388911886e-05
2023-02-21,0.0008098291741232593,1.887399836670333e-06,6.939218880500601e-07,0.0,1.5395574284404965e-06,0.0,0.12550767816921093,0.05,0.05,0.0008057082949700984
2023-02-22,-6.621687583304157e-05,1.3706700543131625e-06,2.9892647844194004e-06,0.0,2.825970865348521e-06,1.1532097923464341e-06,0.1429978854503309,0.15287560972258257,-0.040863635391618344,-7.455599132946908e-05
2023-02-23,0.00020120833017895864,1.8621356398760287e-06,5.934406045491097e-07,0.0,1.9490228612263074e-06,8.995070124308413e-07,0.11563562846271924,0.20091287689224727,0.04979569880386594,0.00019590422406087635
2023-02-24,-0.0018199229217318793,3.2269780510801855e-06,4.092804177856397e-06,0.0,4.688010857142474e-06,1.3648825435341927e-06,0.20472389718385023,0.17865183295036652,-0.05064843436337786,-0.0018332955973614925
2023-02-27,0.0008756285134910029,2.590726002432778e-06,2.4739336691778585e-06,0.0,2.7786207070467535e-06,5.952380952380952e-07,0.17755214627951632,0.04999999999999999,-0.04999999999999999,0.0008671899950171074
2023-02-28,0.00027562393669626305,1.0502309966514635e-06,2.592833777645897e-07,0.0,1.2841782918561824e-06,0.0,0.09972437606330373,0.05,0.05,0.00027303024402999083
2023-03-01,-0.0008934848816240348,5.627166046933696e-07,2.3601862222865615e-06,0.0,1.2493528424766365e-06,5.960031402681591e-07,0.10234687345733966,0.05641645289540202,-0.04371207466964871,-0.0008982531404337595
2023-03-02,-0.0005732824076981108,2.5678460772739533e-06,1.1262295553761524e-06,0.0,1.457659534422793e-06,5.658096571866358e-07,0.08152078045852514,0.0747575374893447,-0.020298484918010114,-0.0005789999525223703
2023-03-03,-0.000658812037786193,2.889856163385787e-06,5.814369186670574e-07,0.0,1.8253068948233966e-06,4.5250582007188165e-07,0.09969923897674654,0.1262875074373133,0.050266529665237154,-0.0006645611435831411
2023-03-06,0.0002767092519583637,2.6864251007817977e-06,2.812445161965248e-06,0.0,2.481095123992159e-06,5.855543223915301e-07,0.13872649706636753,0.07549370173975586,-0.022879424422021195,0.00026814373224923297
2023-03-07,0.00013707848799172882,3.3870220015839907e-06,1.072105288708309e-06,0.0,2.135554988465931e-06,3.511582492452564e-07,0.1288829592178587,0.1090167500551844,0.0500221641819813,0.00013013264746372533
